x,y
103.95433333333332,125.50033333333334
99.221,120.767
94.48766666666666,116.03366666666668
92.1995,114.012
92.25183333333334,114.242
92.14716666666666,113.782
92.1995,114.012
94.50583333333334,116.585
98.9615,121.041
103.41716666666666,125.497
94.50583333333334,116.585
103.41716666666666,125.497
105.521,127.68983333333333
105.273,127.61949999999999
104.55580555555555,127.16880555555555
103.86541666666666,126.47841666666666
103.17502777777777,125.78802777777777
102.48463888888888,125.09763888888888
101.10386111111112,123.71686111111111
100.41347222222223,123.02647222222222
99.72308333333334,122.33608333333333
99.03269444444445,121.64569444444444
97.65191666666666,120.26491666666666
96.96152777777777,119.57452777777777
96.27113888888888,118.88413888888888
95.58075,118.19375
94.19997222222223,116.81297222222223
93.50958333333334,116.12258333333334
92.81919444444445,115.43219444444445
102.82983333333333,125.44283333333333
94.54516666666667,117.15816666666667
92.51483333333334,115.21683333333334
92.59649999999999,115.4765
92.67816666666667,115.73616666666666
93.75645454545455,116.90345454545455
94.44809090909091,117.59509090909091
95.13972727272727,118.28672727272728
95.83136363636363,118.97836363636364
97.21463636363636,120.36163636363636
97.90627272727272,121.05327272727273
98.59790909090908,121.74490909090909
99.98118181818182,123.12818181818182
100.67281818181819,123.81981818181819
101.36445454545455,124.51145454545455
102.05609090909091,125.20309090909092
103.43936363636364,126.58636363636364
104.131,127.278
96.523,119.67
100.327,123.474
103.84933333333333,127.174
103.56766666666667,127.07
103.286,126.966
102.6022,126.28219999999999
101.2346,124.9146
100.5508,124.2308
99.867,123.547
99.1832,122.86319999999999
97.8156,121.4956
97.1318,120.8118
96.448,120.128
95.7642,119.4442
94.39659999999999,118.0766
93.7128,117.39280000000001
93.029,116.709
99.867,123.547
93.029,116.709
93.08566666666667,116.85233333333333
93.14233333333333,116.99566666666666
93.199,117.139
94.11284615384616,118.32684615384616
94.79869230769232,119.01269230769232
95.48453846153846,119.69853846153846
96.85623076923078,121.07023076923078
97.54207692307693,121.75607692307693
98.22792307692308,122.44192307692308
98.91376923076923,123.12776923076923
100.28546153846155,124.49946153846155
100.97130769230769,125.18530769230769
101.65715384615385,125.87115384615385
102.343,126.557
99.37100000000001,123.58500000000001
102.343,126.557
102.179,126.48266666666667
102.015,126.40833333333333
101.268,126.016
100.57142857142857,125.31942857142857
99.87485714285714,124.62285714285714
99.1782857142857,123.92628571428571
97.78514285714286,122.53314285714286
97.08857142857143,121.83657142857143
96.392,121.14
95.69542857142856,120.44342857142857
94.3022857142857,119.0502857142857
100.049,124.797
97.61099999999999,122.35900000000001
95.173,119.92099999999999
94.186,119.1055
94.34066666666666,119.3745
94.59,119.77600000000001
95.10666666666667,120.38766666666668
96.48533333333333,121.76633333333334
97.17466666666667,122.45566666666667
97.864,123.145
99.24266666666666,124.52366666666666
99.932,125.213
96.48533333333333,121.76633333333334
98.20866666666667,123.48966666666666
99.805,125.13133333333333
99.678,125.04966666666667
99.551,124.968
98.843,124.448
97.49666666666667,123.28466666666667
96.86,122.67500000000001
96.25,122.065
95.64,121.45500000000001
94.25699999999999,122.001
93.53833333333333,122.56833333333334
92.81966666666666,123.13566666666667
92.101,123.703
91.1538,122.3648
90.6786,121.6256
90.24133333333333,120.85566666666666
89.842,120.055
89.0906,118.442
88.7858,117.618
88.481,116.794
88.25739999999999,115.9436
87.8522,114.2342
87.7126,113.3666
87.573,112.499
87.46340000000001,110.74459999999999
87.4514,109.8668
87.4822,108.9884
87.513,108.11
87.7458,106.3676
87.904,105.5042
88.104,104.6486
88.304,103.793
88.86959999999999,102.1282
89.1922,101.3116
89.5546,100.5108
89.917,99.71
90.7938,98.186
91.26820000000001,97.4474
91.7786,96.7322
92.289,96.017
93.44420000000001,94.6914
94.02925,94.07375
94.62175,93.50125
95.24675,92.94125
96.583,91.876
97.283,91.388
97.983,90.9
98.6975,90.486
100.18100000000001,89.7
100.95,89.328
101.7165,89.0255
102.483,88.723
104.056,88.231
104.8896,88.0454
105.7232,87.85979999999999
107.36475,87.6005
108.19999999999999,87.519
109.054,87.467
109.9695238095238,87.44083333333333
111.92361904761904,87.44016666666667
112.90066666666667,87.43983333333334
113.87771428571428,87.4395
114.8547619047619,87.43916666666667
116.80885714285714,87.4385
117.78590476190476,87.43816666666666
118.76295238095237,87.43783333333333
119.74,87.4375
121.69409523809523,87.43683333333334
122.67114285714285,87.4365
123.64819047619048,87.43616666666667
124.62523809523809,87.43583333333333
126.57933333333332,87.43516666666666
127.55638095238095,87.43483333333333
128.53342857142857,87.4345
129.5104761904762,87.43416666666667
131.363,87.827
130.45366666666666,87.565
130.90833333333333,87.696
131.363,87.827
131.99366666666666,88.53099999999999
132.309,88.883
132.47966666666667,89.62766666666667
132.565,90.5
132.565,92.5
132.565,93.5
132.565,94.5
132.565,96.5
132.565,97.5
132.565,98.5
132.565,99.5
132.565,101.5
132.565,102.5
132.565,103.5
132.565,104.5
132.565,106.5
132.565,107.5
132.565,108.5
132.565,109.5
132.565,111.5
132.565,112.5
132.565,113.5
132.565,114.5
132.565,116.5
132.565,117.5
132.565,118.5
132.565,119.5
132.565,121.5
132.565,122.5
132.565,123.5
132.565,124.5
132.565,126.5
132.565,127.5
132.565,128.5
132.43433333333334,130.45433333333332
132.173,131.363
132.43433333333334,130.45433333333332
132.30366666666666,130.90866666666668
131.82066666666668,131.67866666666666
131.46833333333333,131.99433333333334
131.116,132.31
130.37133333333333,132.48066666666668
128.53331707317074,132.5659268292683
127.55619512195122,132.5658780487805
126.5790731707317,132.56582926829267
125.60195121951219,132.5657804878049
123.64770731707317,132.56568292682928
122.67058536585365,132.56563414634147
121.69346341463415,132.56558536585365
120.71634146341464,132.56553658536586
118.7620975609756,132.56543902439023
117.7849756097561,132.56539024390244
116.80785365853659,132.56534146341463
115.83073170731707,132.56529268292684
113.87648780487805,132.5651951219512
112.89936585365854,132.56514634146342
111.92224390243902,132.5650975609756
110.94512195121952,132.5650487804878
109.05433333333333,132.50833333333333
108.14066666666668,132.45166666666668
107.227,132.395
106.3854,132.24980000000002
104.72425000000001,131.9285
103.92675,131.7215
103.12325000000001,131.47975
101.53,130.9035
100.772,130.5805
100.0156,130.21900000000002
99.2608,129.81900000000002
97.8125,128.974
97.119,128.529
96.46000000000001,128.034
95.801,127.539
94.513,126.413
93.9042,125.7794
93.2954,125.1458
92.70266666666667,124.464
92.70266666666667,124.464
92.41433333333333,124.09899999999999
92.126,123.734
92.22666666666667,123.65833333333333
92.428,123.507
91.916,122.82833333333333
91.4344,122.1204
90.9832,121.3832
90.1548,119.86880000000001
89.77759999999999,119.0916
89.4358,118.2874
89.12939999999999,117.4562
88.60539999999999,115.7886
88.3878,114.9522
88.2114,114.1072
88.0762,113.2536
87.8894,111.5376
87.8378,110.6752
87.8284,109.812
87.894,108.084
88.0104,107.22800000000001
88.1268,106.372
88.2846,105.5234
88.683,103.841
88.96300000000001,103.0234
89.243,102.2058
89.562,101.4038
90.278,99.831
90.7112,99.083
91.1444,98.335
91.61280000000001,97.60979999999999
92.62,96.205
93.1896,95.55499999999999
93.75919999999999,94.905
94.351,94.2912
95.579,93.136
96.2135,92.6325
96.848,92.129
97.54050000000001,91.6585
98.9365,90.7835
99.64,90.379
100.4024,90.0214
101.1648,89.6638
102.686,89.0635
103.45525,88.8105
104.23375,88.5855
105.8515,88.215
106.66274999999999,88.07525000000001
107.46625,87.96775
108.2725,87.89
109.97440476190476,87.81783333333333
110.95121428571429,87.8175
111.92802380952381,87.81716666666667
112.90483333333333,87.81683333333334
114.85845238095239,87.81616666666666
115.83526190476191,87.81583333333333
116.81207142857143,87.8155
117.78888095238095,87.81516666666667
119.7425,87.81450000000001
120.71930952380953,87.81416666666667
121.69611904761905,87.81383333333333
122.67292857142857,87.8135
124.62654761904761,87.81283333333334
125.60335714285713,87.8125
126.58016666666666,87.81216666666667
127.55697619047618,87.81183333333334
129.51059523809522,87.81116666666668
130.415,87.94133333333333
131.247,88.202
130.415,87.94133333333333
131.247,88.202
131.51466666666667,88.54633333333334
131.78233333333336,88.89066666666666
132.05,89.235
132.188,91.0
132.188,92.0
132.188,93.0
132.188,95.0
132.188,96.0
132.188,97.0
132.188,98.0
132.188,100.0
132.188,101.0
132.188,102.0
132.188,103.0
132.188,105.0
132.188,106.0
132.188,107.0
132.188,108.0
132.188,110.0
132.188,111.0
132.188,112.0
132.188,113.0
132.188,115.0
132.188,116.0
132.188,117.0
132.188,118.0
132.188,120.0
132.188,121.0
132.188,122.0
132.188,123.0
132.188,125.0
132.188,126.0
132.188,127.0
132.188,129.0
132.188,130.0
131.92733333333334,130.832
132.12283333333332,130.208
131.86216666666667,131.04
131.62483333333333,131.38183333333333
131.28050000000002,131.6495
130.93616666666668,131.91716666666665
129.51056097560976,132.18897560975608
128.53368292682927,132.1889268292683
127.55680487804878,132.18887804878048
126.57992682926829,132.18882926829266
124.62617073170732,132.18873170731706
123.64929268292683,132.18868292682927
122.67241463414634,132.18863414634146
121.69553658536586,132.18858536585364
119.74178048780487,132.18848780487804
118.76490243902438,132.18843902439022
117.7880243902439,132.18839024390243
116.81114634146341,132.18834146341462
114.85739024390244,132.188243902439
113.88051219512195,132.1881951219512
112.90363414634146,132.1881463414634
111.92675609756097,132.1880975609756
109.973,132.188
109.18950000000001,132.15949999999998
108.406,132.131
107.6015,132.0435
105.999,131.8095
105.201,131.663
104.39099999999999,131.4515
102.7866,130.958
101.9922,130.676
101.226,130.368
100.488,130.034
99.01650000000001,129.26625
98.30875,128.846
97.62825,128.406
96.95439999999999,127.92840000000001
95.62,126.898
95.022,126.351
94.424,125.804
93.8388,125.168
92.7065,123.8765
92.94624657534247,123.60739726027397
93.9347397260274,123.74419178082192
94.92323287671233,123.88098630136986
96.9002191780822,124.15457534246576
97.88871232876713,124.2913698630137
98.87720547945206,124.42816438356165
99.86569863013699,124.56495890410959
101.84268493150685,124.83854794520548
102.83117808219178,124.97534246575343
103.81967123287671,125.11213698630138
104.80816438356165,125.24893150684932
106.78515068493151,125.5225205479452
107.77364383561644,125.65931506849316
108.76213698630137,125.7961095890411
109.7506301369863,125.93290410958905
111.72761643835616,126.20649315068493
112.7161095890411,126.34328767123289
113.70460273972603,126.48008219178082
115.68158904109589,126.75367123287673
116.67008219178084,126.89046575342466
117.65857534246575,127.02726027397262
118.6470684931507,127.16405479452055
120.62405479452056,127.43764383561644
121.61254794520549,127.57443835616439
122.60104109589042,127.71123287671234
123.58953424657535,127.84802739726028
125.56652054794522,128.12161643835617
126.55501369863015,128.2584109589041
127.54350684931508,128.39520547945207
128.532,128.532
126.53463157894738,128.53136842105263
125.53594736842106,128.53105263157894
124.53726315789474,128.53073684210528
123.53857894736844,128.5304210526316
121.5412105263158,128.52978947368422
120.54252631578947,128.52947368421053
119.54384210526317,128.52915789473684
118.54515789473685,128.52884210526318
116.54778947368422,128.5282105263158
115.5491052631579,128.52789473684211
114.55042105263158,128.52757894736843
113.55173684210527,128.52726315789474
111.55436842105263,128.5266315789474
110.55568421052632,128.5263157894737
109.557,128.526
107.74966666666667,128.383
106.855,128.263
105.97233333333334,128.07766666666666
105.09733333333334,127.86
103.37733333333333,127.29599999999999
102.54599999999999,126.961
101.73466666666667,126.574
100.922,126.156
99.40966666666667,125.19433333333333
98.68033333333334,124.65899999999999
97.973,124.099
97.30366666666666,123.48433333333334
96.05199999999999,122.194
95.475,121.5005
94.93199999999999,120.78
94.425,120.0335
93.523,118.471
93.1305,117.65899999999999
92.7775,116.8285
92.465,115.982
91.967,114.25
91.78666666666668,113.36333333333333
91.632,112.466
91.535,111.578
91.469,109.774
91.502,108.872
91.579,107.973
91.699,107.079
92.07,105.313
92.319,104.445
92.611,103.591
93.317,101.93
93.729,101.128
94.181,100.346
94.669,99.587
95.755,98.146
96.349,97.466
96.969,96.823
97.63833333333334,96.20833333333333
99.034,95.061
99.78533333333334,94.55033333333334
100.5415,94.0695
101.32833333333333,93.63499999999999
102.951,92.861
103.80366666666667,92.547
104.66366666666667,92.26533333333333
105.531,92.016
107.30233333333334,91.67699999999999
108.197,91.557
109.10366666666667,91.50166666666667
110.05634210526316,91.47384210526316
112.0537105263158,91.4732105263158
113.0523947368421,91.47289473684211
114.05107894736842,91.47257894736842
115.04976315789474,91.47226315789474
117.04713157894737,91.47163157894737
118.04581578947369,91.47131578947369
119.0445,91.471
120.04318421052632,91.47068421052631
122.04055263157896,91.47005263157895
123.03923684210527,91.46973684210526
124.03792105263159,91.46942105263159
126.03528947368422,91.46878947368421
127.03397368421054,91.46847368421054
128.03265789473684,91.46815789473685
112.71950000000001,91.473
125.36950000000002,91.46900000000001
128.532,97.63866666666667
128.532,109.97999999999999
128.532,122.32133333333333
128.532,109.97999999999999
128.532,122.32133333333333
128.59983333333335,128.5665
128.7355,128.7155
128.44171794871795,128.93884615384616
127.44715384615384,128.93853846153846
126.45258974358974,128.93823076923076
125.45802564102564,128.93792307692306
123.46889743589743,128.93730769230768
122.47433333333333,128.93699999999998
121.47976923076922,128.9366923076923
120.48520512820512,128.9363846153846
118.49607692307691,128.9357692307692
117.50151282051281,128.93546153846154
116.50694871794872,128.93515384615384
115.51238461538462,128.93484615384614
113.52325641025641,128.93423076923077
112.52869230769231,128.93392307692307
111.53412820512821,128.93361538461536
109.545,128.933
108.61966666666666,128.87699999999998
107.7,128.78733333333332
106.786,128.664
104.98966666666666,128.25233333333333
104.103,127.997
103.23366666666666,127.67699999999999
102.3825,127.334
100.725,126.513
99.943,126.048
99.17633333333333,125.52733333333333
98.43133333333334,124.981
97.026,123.78233333333333
96.367,123.139
95.74549999999999,122.46199999999999
95.15549999999999,121.7535
94.083,120.25399999999999
93.60249999999999,119.4665
93.161,118.657
92.7595,117.827
92.08,116.1135
91.8035,115.2335
91.57050000000001,114.3415
91.38633333333334,113.43633333333334
91.129,111.612
91.073,110.692
91.062,109.769
91.095,108.848
91.297,107.014
91.465,106.107
91.676,105.21
92.229,103.45
92.569,102.593
92.95,101.753
93.372,100.933
94.333,99.358
94.869,98.608
95.442,97.885
96.049,97.191
97.367,95.90433333333333
98.06966666666666,95.30499999999999
98.793,94.733
99.55966666666667,94.21233333333333
101.13866666666667,93.27433333333333
101.966,92.849
102.799,92.483
103.66833333333334,92.163
105.433,91.62
106.33500000000001,91.43066666666667
107.243,91.27433333333333
108.157,91.151
110.04228205128206,91.06684615384614
111.03684615384616,91.06653846153846
112.03141025641025,91.06623076923077
113.02597435897437,91.06592307692307
115.01510256410256,91.06530769230768
116.00966666666666,91.065
117.00423076923077,91.06469230769231
117.99879487179487,91.06438461538461
119.98792307692307,91.06376923076922
120.98248717948718,91.06346153846154
121.97705128205128,91.06315384615385
123.96617948717949,91.06253846153847
124.96074358974359,91.06223076923078
125.95530769230768,91.06192307692308
126.9498717948718,91.0616153846154
128.939,91.061
116.00966666666666,91.065
122.47433333333333,91.063
128.939,91.061
128.939,116.28633333333333
128.939,128.899
128.939,103.67366666666668
128.939,116.28633333333333
129.07466666666667,129.048
129.21033333333332,129.197
129.346,129.346
128.3553,129.34575
126.3739,129.34525
125.3832,129.345
124.3925,129.34475
123.40180000000001,129.3445
121.4204,129.344
120.4297,129.34375
119.439,129.3435
118.4483,129.34325
116.4669,129.34275
115.4762,129.3425
114.4855,129.34225
112.5041,129.34175000000002
111.51339999999999,129.3415
110.5227,129.34125
109.532,129.341
107.651,129.19133333333332
106.717,129.066
105.795,128.872
104.88133333333333,128.645
103.09,128.05766666666668
102.219,127.706
101.37,127.30166666666666
100.528,126.869
98.94266666666667,125.86133333333333
98.18266666666668,125.30333333333334
97.444,124.718
96.748,124.07933333333334
95.439,122.72999999999999
94.8365,122.006
94.27,121.2535
93.7405,120.474
92.79849999999999,118.843
92.3885,117.995
92.0205,117.1285
91.6945,116.245
91.174,114.43350000000001
90.986,113.50933333333333
90.826,112.58
90.723,111.647
90.654,109.764
90.689,108.823
90.769,107.884
91.066,106.024
91.282,105.107
91.542,104.201
91.847,103.309
92.583,101.576
93.014,100.738
93.485,99.922
93.996,99.13
95.129,97.625
95.749,96.915
96.4,96.24
97.096,95.60133333333333
98.552,94.404
99.33333333333334,93.87333333333333
100.126,93.3695
100.949,92.91433333333333
102.647,92.106
103.533,91.77866666666667
104.42866666666667,91.485
105.334,91.225
107.184,90.87133333333333
108.118,90.746
109.06066666666666,90.688
110.02735,90.65887500000001
112.00874999999999,90.658375
112.99945,90.658125
113.99015,90.657875
114.98085,90.65762500000001
116.96225,90.65712500000001
117.95295,90.656875
118.94365,90.656625
120.92505,90.656125
121.91575,90.655875
122.90645,90.655625
123.89715,90.65537499999999
125.87855,90.654875
126.86925,90.654625
127.85995,90.654375
128.85065,90.654125
119.439,90.6565
126.04366666666667,90.65483333333333
129.346,97.096
129.346,109.98
129.346,97.096
129.346,109.98
129.346,122.864
129.41733333333335,129.3841666666667
129.70266666666666,129.69683333333333
129.2799756097561,129.77485365853659
128.2919268292683,129.77456097560977
127.30387804878049,129.77426829268293
125.32778048780489,129.77368292682928
124.33973170731707,129.77339024390244
123.35168292682927,129.77309756097563
122.36363414634147,129.7728048780488
120.38753658536585,129.77221951219514
119.39948780487805,129.7719268292683
118.41143902439025,129.77163414634146
116.43534146341463,129.7710487804878
115.44729268292683,129.770756097561
114.45924390243903,129.77046341463415
113.47119512195123,129.7701707317073
111.49509756097561,129.76958536585366
110.5070487804878,129.76929268292685
109.519,129.769
108.557,129.71033333333335
106.644,129.488
105.702,129.29
104.76833333333333,129.058
103.843,128.792
102.04599999999999,128.099
101.17733333333332,127.68533333333333
100.32,127.244
99.494,126.754
97.92066666666666,125.64233333333334
97.166,125.045
96.456,124.393
95.767,123.721
94.5,122.2715
93.92099999999999,121.5025
93.38050000000001,120.7065
92.879,119.885
91.9985,118.1725
91.622,117.28649999999999
91.2895,116.38300000000001
91.0005,115.4645
90.56433333333334,113.58633333333333
90.401,112.639
90.296,111.683
90.226,109.759
90.261,108.797
90.343,107.837
90.472,106.883
90.867,104.998
91.134,104.073
91.445,103.161
91.799,102.266
92.638,100.532
93.12,99.698
93.641,98.889
94.201,98.106
95.433,96.625
96.101,95.933
96.81099999999999,95.281
97.54333333333334,94.65633333333334
99.09533333333333,93.517
99.907,93.001
100.749,92.53533333333333
101.607,92.094
103.39066666666668,91.37466666666667
104.30566666666667,91.075
105.231,90.809
106.173,90.611
108.076,90.319
109.038,90.26033333333334
110.01302439024391,90.23085365853657
111.00107317073171,90.23056097560975
112.97717073170732,90.2299756097561
113.96521951219512,90.22968292682927
114.95326829268294,90.22939024390243
116.92936585365854,90.22880487804878
117.91741463414634,90.22851219512195
118.90546341463416,90.22821951219511
119.89351219512196,90.22792682926828
121.86960975609756,90.22734146341463
122.85765853658538,90.2270487804878
123.84570731707318,90.22675609756097
124.83375609756098,90.22646341463414
126.80985365853658,90.22587804878049
127.7979024390244,90.22558536585365
128.78595121951219,90.22529268292682
129.774,90.225
123.02233333333334,90.22699999999999
129.774,90.225
129.774,103.395
129.774,116.56500000000001
129.03821875,129.08071875000002
128.3024375,128.42643750000002
127.56665625,127.77215625000001
126.830875,127.11787500000001
125.3593125,125.8093125
124.62353125,125.15503125000001
123.88775,124.50075000000001
123.15196875,123.84646875000001
121.68040625,122.53790625
120.944625,121.88362500000001
120.20884375,121.22934375000001
118.73728125,119.92078125
118.0015,119.26650000000001
117.26571875,118.61221875000001
116.5299375,117.95793750000001
115.058375,116.649375
114.32259375,115.99509375000001
113.58681250000001,115.3408125
112.85103125,114.68653125
111.37946875,113.37796875000001
110.6436875,112.72368750000001
109.90790625,112.06940625
109.172125,111.415125
107.7005625,110.1065625
106.96478125,109.45228125
106.229,108.798
106.487,108.1905
107.106,107.30600000000001
107.64099999999999,106.8415
108.233,106.469
108.73400000000001,106.2565
109.805,106.042
110.33,106.051
111.14,106.205
111.892,106.518
112.854,107.261
113.2835,107.8005
113.5625,108.286
113.7885,108.915
113.905,110.535
113.71199999999999,111.3245
113.36,112.0595
112.2475,113.238
111.5335,113.631
110.86500000000001,113.857
110.18950000000001,113.941
108.7145,113.738
108.10900000000001,113.4635
107.52,113.092
107.132,112.736
106.323,111.464
106.13,110.815
106.055,110.209
106.07400000000001,109.54499999999999
106.1935,108.89683333333333
106.20249999999999,108.8725
106.2115,108.84816666666667
106.282,108.85966666666667
106.54599999999999,108.95433333333332
106.691,108.716
106.97999999999999,108.13900000000001
107.363,107.641
108.428,106.824
109.072,106.566
109.588,106.467
110.323,106.458
111.721,106.888
112.164,107.175
112.568,107.551
113.196,108.4625
113.4075,109.05199999999999
113.5295,109.7755
113.501,110.507
113.0015,111.87100000000001
112.55250000000001,112.4485
111.9945,112.92150000000001
111.3515,113.2695
110.14750000000001,113.5375
109.4365,113.493
108.825,113.348
108.28450000000001,113.098
107.185,112.1435
106.82900000000001,111.5755
106.582,110.987
106.474,110.475
106.517,109.287
106.53083333333333,109.24183333333335
106.5585,109.1515
106.58616666666666,109.06116666666668
106.8005,109.05000000000001
106.93416666666667,109.07266666666666
107.133,108.69
107.464,108.129
108.432,107.266
109.028,107.002
109.621,106.875
110.316,106.865
111.551,107.257
111.975,107.542
112.387,107.944
112.943,108.875
113.111,109.503
113.146,110.158
113.048,110.799
112.468,111.958
112.013,112.424
111.471,112.786
110.868,113.029
109.791,113.144
109.151,113.035
108.678,112.864
108.202,112.585
107.293,111.614
107.068,111.136
106.861,110.314
106.889,109.56700000000001
106.946,109.24533333333333
106.967,109.18366666666667
106.988,109.122
107.12566666666666,109.15433333333333
107.401,109.219
107.68299999999999,108.594
108.0215,108.1475
108.4445,107.78049999999999
109.44749999999999,107.34700000000001
110.005,107.2945
110.58500000000001,107.3545
111.11699999999999,107.5315
112.087,108.25
112.443,108.8245
112.62549999999999,109.333
112.67150000000001,110.449
112.52250000000001,110.987
112.26599999999999,111.485
111.9125,111.9195
110.978,112.5265
110.308,112.707
109.78,112.716
109.232,112.614
108.17150000000001,112.003
107.8075,111.59299999999999
107.5265,111.108
107.3515,110.577
107.35,109.366
107.77727777777778,109.56762962962964
108.55583333333334,110.1888888888889
109.3343888888889,110.81014814814816
110.89150000000001,112.05266666666667
111.67005555555556,112.67392592592593
112.44861111111112,113.29518518518519
113.22716666666668,113.91644444444445
114.78427777777777,115.15896296296297
115.56283333333333,115.78022222222222
116.34138888888889,116.40148148148148
117.11994444444444,117.02274074074074
118.67705555555555,118.26525925925927
119.45561111111111,118.88651851851853
120.23416666666667,119.50777777777779
121.79127777777778,120.7502962962963
122.56983333333334,121.37155555555556
123.34838888888888,121.99281481481482
124.12694444444443,122.61407407407408
125.68405555555555,123.85659259259259
126.4626111111111,124.47785185185185
127.24116666666666,125.09911111111111
128.0197222222222,125.72037037037038
127.46828571428571,126.97171428571428
126.84114285714286,127.59885714285714
126.214,128.226
127.67733333333332,126.76266666666668
126.214,128.226
126.021,128.226
125.828,128.226
125.635,128.226
125.828,128.226
125.635,128.226
126.49866666666667,127.36233333333334
127.36233333333334,126.49866666666667
126.49866666666667,127.36233333333334
127.36233333333334,126.49866666666667
128.226,125.635
128.226,125.44200000000001
128.226,125.056
128.226,125.44200000000001
128.226,125.249
128.226,125.056
126.11266666666667,127.16933333333333
125.056,128.226
127.16933333333333,126.11266666666667
125.056,128.226
124.86333333333333,128.22566666666665
124.67066666666666,128.22533333333334
124.478,128.225
124.67066666666666,128.22533333333334
124.478,128.225
125.72733333333333,126.97566666666667
126.97666666666666,125.72633333333333
125.72733333333333,126.97566666666667
126.97666666666666,125.72633333333333
128.226,124.477
128.226,124.284
128.226,123.898
128.226,124.284
128.226,124.091
128.226,123.898
125.34133333333334,126.78266666666666
123.899,128.225
126.78366666666666,125.34033333333333
125.34133333333334,126.78266666666666
123.706,128.225
123.51299999999999,128.225
123.32,128.225
123.706,128.225
123.32,128.225
124.95533333333333,126.58966666666666
126.59066666666666,124.95433333333334
128.226,123.319
126.59066666666666,124.95433333333334
128.226,123.319
128.226,123.126
128.226,122.74
128.226,123.126
128.226,122.93299999999999
128.226,122.74
124.56933333333333,126.39666666666666
122.741,128.225
126.39766666666667,124.56833333333333
124.56933333333333,126.39666666666666
122.548,128.225
122.355,128.225
122.162,128.225
122.548,128.225
122.162,128.225
124.18333333333334,126.20366666666666
126.20466666666667,124.18233333333333
128.226,122.161
126.20466666666667,124.18233333333333
128.226,122.161
128.226,121.968
128.226,121.77499999999999
128.226,121.968
128.226,121.77499999999999
128.226,121.582
126.012,123.79633333333332
121.584,128.225
126.012,123.79633333333332
123.798,126.01066666666667
121.391,128.22466666666665
121.198,128.22433333333333
121.005,128.224
121.391,128.22466666666665
121.005,128.224
123.41199999999999,125.817
125.819,123.41
128.226,121.003
125.819,123.41
128.226,121.003
128.226,120.81
128.226,120.617
128.226,120.81
128.226,120.617
128.226,120.424
125.626,123.024
120.426,128.224
125.626,123.024
123.026,125.624
120.426,128.224
120.03999999999999,128.224
119.847,128.224
120.233,128.224
120.03999999999999,128.224
122.64,125.431
125.43299999999999,122.63799999999999
128.226,119.845
122.64,125.431
128.226,119.845
128.226,119.652
128.226,119.459
128.226,119.652
128.226,119.459
128.226,119.266
125.24,122.252
119.268,128.224
125.24,122.252
122.254,125.238
119.268,128.224
118.88199999999999,128.224
118.689,128.224
119.075,128.224
118.88199999999999,128.224
121.868,125.04499999999999
125.047,121.866
128.226,118.687
121.868,125.04499999999999
128.226,118.687
128.226,118.494
128.226,118.301
128.226,118.108
128.226,118.301
128.226,118.108
124.85433333333333,121.48
121.48266666666667,124.85199999999999
124.85433333333333,121.48
121.48266666666667,124.85199999999999
118.111,128.224
117.918,128.22366666666667
117.532,128.223
117.918,128.22366666666667
117.725,128.22333333333333
121.09666666666666,124.65833333333335
124.66133333333333,121.09366666666666
128.226,117.529
121.09666666666666,124.65833333333335
128.226,117.529
128.226,117.336
128.226,117.143
128.226,116.95
128.226,117.143
128.226,116.95
124.46833333333333,120.70766666666667
120.71066666666667,124.46533333333335
124.46833333333333,120.70766666666667
120.71066666666667,124.46533333333335
116.953,128.223
116.76,128.223
116.374,128.223
116.76,128.223
116.567,128.223
116.374,128.223
124.27533333333334,120.32166666666667
128.226,116.371
120.32466666666666,124.27233333333334
124.27533333333334,120.32166666666667
128.226,116.178
128.226,115.985
128.226,115.792
128.226,115.985
128.226,115.792
124.08233333333334,119.93566666666668
119.93866666666666,124.07933333333334
124.08233333333334,119.93566666666668
119.93866666666666,124.07933333333334
115.795,128.223
115.60233333333333,128.223
115.217,128.223
115.60233333333333,128.223
115.40966666666667,128.223
115.217,128.223
123.88966666666667,119.54966666666667
128.226,115.213
119.55333333333333,123.88633333333334
123.88966666666667,119.54966666666667
128.226,115.02
128.226,114.827
128.226,114.634
128.226,115.02
128.226,114.634
123.69666666666667,119.16366666666667
119.16733333333333,123.69333333333334
114.638,128.223
119.16733333333333,123.69333333333334
114.638,128.223
114.44500000000001,128.22266666666667
114.252,128.22233333333335
114.44500000000001,128.22266666666667
114.252,128.22233333333335
114.059,128.222
123.50366666666666,118.77733333333335
128.226,114.055
118.78133333333334,123.49966666666667
123.50366666666666,118.77733333333335
128.226,113.86200000000001
128.226,113.669
128.226,113.476
128.226,113.86200000000001
128.226,113.476
123.31066666666666,118.39133333333334
118.39533333333334,123.30666666666667
113.48,128.222
118.39533333333334,123.30666666666667
113.48,128.222
113.287,128.222
113.094,128.222
113.287,128.222
113.094,128.222
112.901,128.222
118.00933333333333,123.11366666666667
128.226,112.897
118.00933333333333,123.11366666666667
123.11766666666666,118.00533333333334
128.226,112.897
128.226,112.511
128.226,112.318
128.226,112.70400000000001
128.226,112.511
122.92466666666667,117.61933333333333
117.62333333333333,122.92066666666668
112.322,128.222
117.62333333333333,122.92066666666668
112.322,128.222
112.12933333333334,128.222
111.93666666666667,128.222
112.12933333333334,128.222
111.93666666666667,128.222
111.744,128.222
117.238,122.72766666666668
128.226,111.739
